Match-Up,Minute,Player,Squad,xG,Distance,Body Part,Player.1,Event,input_dir,crop_dir,output_dir,dist,angle,player_dist,ball
"Wolverhampton Wanderers vs. Liverpool Match Report – Thursday January 23, 2020",51,Raúl Jiménez,Wolves,0.23,11.0,Head,Adama Traoré,Pass (Live),./image/train/398.png,./inference/cropped/train/398_match_cropped.png,./inference/output/train/398_match_mapped.png,1862.6862323000082,86.92254460057559,[     568.21      172.19      387.01       345.1      333.68      154.16      178.16      289.92      429.85      383.08      129.81      104.04],"[1860, -100]"
"Wolverhampton Wanderers vs. Liverpool Match Report – Thursday January 23, 2020",84,Roberto Firmino,Liverpool,0.08,14.0,Left Foot,Jordan Henderson,Pass (Live),./image/train/399.png,,Failed,,,,
"Leicester City vs. Chelsea Match Report – Saturday February 1, 2020",54,Harvey Barnes,Leicester City,0.05,15.0,Right Foot,Youri Tielemans,Pass (Live),./image/train/400.png,./inference/cropped/train/400_match_cropped.png,./inference/output/train/400_match_mapped.png,1547.6307699189751,75.74825861260153,[     244.05      658.38      529.64       583.7      411.53      377.08      335.18      434.85],"[1500, -381]"
"Leicester City vs. Chelsea Match Report – Saturday February 1, 2020",64,Ben Chilwell,Leicester City,0.07,11.0,Right Foot,Youri Tielemans,Pass (Live),./image/train/401.png,./inference/cropped/train/401_match_cropped.png,./inference/output/train/401_match_mapped.png,1724.8434711590498,86.70961376165135,[     425.96      201.44      70.214      250.84      385.03      142.41      243.81      23.087      291.25      132.28      93.814      217.87      223.16      231.81],"[1722, -99]"
"West Ham United vs. Brighton & Hove Albion Match Report – Saturday February 1, 2020",45,Robert Snodgrass,West Ham,0.06,14.0,Left Foot,Robert Snodgrass,Pass (Live),./image/train/402.png,./inference/cropped/train/402_match_cropped.png,./inference/output/train/402_match_mapped.png,1595.5268722274784,88.52751739251683,[     190.92      220.79      146.32      191.13       113.6      68.622      75.895      187.86      75.166      220.91      157.65      180.77       279.2      215.29      403.32      373.71],"[1595, 41]"
"West Ham United vs. Brighton & Hove Albion Match Report – Saturday February 1, 2020",79,Glenn Murray,Brighton,0.12,6.0,Right Foot,Davy Pröpper,Pass (Live),./image/train/403.png,./inference/cropped/train/403_match_cropped.png,./inference/output/train/403_match_mapped.png,2070.3086726379715,86.76029970389789,[     329.88      527.49      725.27      298.33      555.59       659.9      446.27      555.36      637.38      302.35      383.09      261.61       242.1      260.19      444.17      279.95      217.47],"[2067, -117]"
"Watford vs. Everton Match Report – Saturday February 1, 2020",10,Adam Masina,Watford,0.06,12.0,Left Foot,Gerard Deulofeu,Pass (Live),./image/train/404.png,./inference/cropped/train/404_match_cropped.png,./inference/output/train/404_match_mapped.png,1098.555415079276,80.0403608574222,[     304.82         370      319.01      867.51       360.9      719.99       380.3      259.28      744.61      469.14      194.24],"[1082, -190]"
"Watford vs. Everton Match Report – Saturday February 1, 2020",42,Roberto Pereyra,Watford,0.25,16.0,Right Foot,Troy Deeney,Pass (Live),./image/train/405.png,./inference/cropped/train/405_match_cropped.png,./inference/output/train/405_match_mapped.png,181.0331461362808,77.88313807087741,[     493.22      234.71      329.66      421.55      311.45      55.444      206.53      109.22      96.021      55.082      130.63      154.55],"[177, -38]"
"Liverpool vs. Southampton Match Report – Saturday February 1, 2020",47,Alex Oxlade-Chamberlain,Liverpool,0.03,23.0,Right Foot,Roberto Firmino,Pass (Live),./image/train/406.png,./inference/cropped/train/406_match_cropped.png,./inference/output/train/406_match_mapped.png,1984.020413201437,76.47506226237638,[     900.28      467.88         624       455.1       475.2      592.99      478.53      264.32      323.13      393.73      494.87      577.68      94.921      598.62      235.14      404.65      610.89],"[1929, -464]"
"Liverpool vs. Southampton Match Report – Saturday February 1, 2020",60,Jordan Henderson,Liverpool,0.12,11.0,Right Foot,Roberto Firmino,Pass (Live),./image/train/407.png,./inference/cropped/train/407_match_cropped.png,./inference/output/train/407_match_mapped.png,2027.412390215666,83.65668739895328,[     376.46      434.72       474.9      308.82      272.05      274.26      185.13      159.48      621.27],"[2015, -224]"
"Liverpool vs. Southampton Match Report – Saturday February 1, 2020",72,Mohamed Salah,Liverpool,0.36,8.0,Left Foot,Alisson,Pass (Live),./image/train/408.png,./inference/cropped/train/408_match_cropped.png,./inference/output/train/408_match_mapped.png,2016.0419142468245,89.6305382887536,[     588.73      513.48       239.3      448.66         569      300.05       753.3      239.24      518.12      642.44],"[2016, 13]"
"Liverpool vs. Southampton Match Report – Saturday February 1, 2020",90,Mohamed Salah,Liverpool,0.81,4.0,Left Foot,Roberto Firmino,Pass (Live),./image/train/409.png,./inference/cropped/train/409_match_cropped.png,./inference/output/train/409_match_mapped.png,1839.4741096302498,86.47806832920573,[     531.75      66.483       316.3      246.04      159.88      228.66      100.72      39.623],"[1836, -113]"
"Bournemouth vs. Aston Villa Match Report – Saturday February 1, 2020",37,Philip Billing,Bournemouth,0.13,11.0,Left Foot,Dan Gosling,Pass (Live),./image/train/410.png,./inference/cropped/train/410_match_cropped.png,./inference/output/train/410_match_mapped.png,1858.0454784530975,89.59912110901745,[     176.83      504.34      549.44       225.6      641.51      310.31      679.94      251.33      275.07      105.48      169.75      97.908       112.2      181.39      183.41],"[1858, -13]"
"Tottenham Hotspur vs. Manchester City Match Report – Sunday February 2, 2020",63,Steven Bergwijn,Tottenham,0.04,16.0,Right Foot,Lucas Moura,Pass (Live),./image/train/411.png,./inference/cropped/train/411_match_cropped.png,./inference/output/train/411_match_mapped.png,1613.2938356046614,86.9442803348077,[        193       234.1      264.46      236.25       93.92      193.13      287.36      156.32      84.202      118.88       14.56      102.63      254.69      86.023       338.9      367.01],"[1611, -86]"
"Tottenham Hotspur vs. Manchester City Match Report – Sunday February 2, 2020",71,Son Heung-min,Tottenham,0.23,16.0,Right Foot,Tanguy Ndombele,Pass (Live),./image/train/412.png,./inference/cropped/train/412_match_cropped.png,./inference/output/train/412_match_mapped.png,2435.7766728499555,74.5715833420741,[     1078.6      1036.4      1049.8      926.74      816.27        1023      1005.3      918.29      1235.2      1143.8      925.04       889.3],"[2348, -648]"
"Everton vs. Crystal Palace Match Report – Saturday February 8, 2020",18,Bernard,Everton,0.35,10.0,Right Foot,Theo Walcott,Pass (Live),./image/train/413.png,./inference/cropped/train/413_match_cropped.png,./inference/output/train/413_match_mapped.png,2794.546474832723,82.24683812544117,[     1393.7      1369.4      1251.9      1398.7      1621.6      1246.4      1128.5      1047.7      1153.6      1145.6      1053.4      954.11],"[2769, -377]"
"Everton vs. Crystal Palace Match Report – Saturday February 8, 2020",51,Christian Benteke,Crystal Palace,0.05,14.0,Right Foot,Wilfried Zaha,Pass (Live),./image/train/414.png,./inference/cropped/train/414_match_cropped.png,./inference/output/train/414_match_mapped.png,1611.4415906262318,80.6428933471626,[     354.19      283.03      157.85      564.49      211.36      101.83      366.51      444.33      162.09      403.17      503.09      546.77      293.08      186.94],"[1590, -262]"
"Everton vs. Crystal Palace Match Report – Saturday February 8, 2020",59,Richarlison,Everton,0.09,17.0,Right Foot,Dominic Calvert-Lewin,Pass (Live),./image/train/415.png,./inference/cropped/train/415_match_cropped.png,./inference/output/train/415_match_mapped.png,531.992481149875,56.96710237658496,[     161.55      134.46      196.06      379.27      217.97      552.13      304.87      267.92      251.75      303.73      313.25],"[446, 290]"
"Brighton & Hove Albion vs. Watford Match Report – Saturday February 8, 2020",19.0,Abdoulaye Doucouré,Watford,0.08,17.0,Right Foot,Étienne Capoue,Pass (Live),./image/train/416.png,./inference/cropped/train/416_match_cropped.png,./inference/output/train/416_match_mapped.png,264.8867682614592,81.53340734755184,[     234.77       73.41       25.08      47.011      57.697      278.23      97.129      40.608      81.222],"[262, 39]"
"Sheffield United vs. Bournemouth Match Report – Sunday February 9, 2020",84,John Lundstram,Sheffield Utd,0.41,8.0,Left Foot,Lys Mousset,Pass (Live),./image/train/417.png,./inference/cropped/train/417_match_cropped.png,./inference/output/train/417_match_mapped.png,1496.0648381671162,85.28406502557051,[     281.89      121.08      43.012         439      334.53      461.96      324.41      344.68      497.98      390.04      385.52      402.94      508.59],"[1491, 123]"
"Norwich City vs. Liverpool Match Report – Saturday February 15, 2020",78,Sadio Mané,Liverpool,0.07,11.0,Left Foot,Jordan Henderson,Pass (Live),./image/train/418.png,./inference/cropped/train/418_match_cropped.png,./inference/output/train/418_match_mapped.png,133.80956617521784,53.81522102322315,[     226.63      94.541      188.83      336.36      298.81           5          25      373.47         122],"[108, 79]"
"Arsenal vs. Newcastle United Match Report – Sunday February 16, 2020",54,Pierre-Emerick Aubameyang,Arsenal,0.25,8.0,Head,Nicolas Pépé,Pass (Live),./image/train/419.png,./inference/cropped/train/419_match_cropped.png,./inference/output/train/419_match_mapped.png,1917.699142201404,81.57412560014025,[        499      399.17      587.21      431.89      372.75      618.78      349.28       671.4      228.97      667.87      274.19      663.69      210.54      252.45      662.33],"[1897, -281]"
"Arsenal vs. Newcastle United Match Report – Sunday February 16, 2020",57,Nicolas Pépé,Arsenal,0.44,10.0,Left Foot,Bukayo Saka,Pass (Live),./image/train/420.png,./inference/cropped/train/420_match_cropped.png,./inference/output/train/420_match_mapped.png,1724.153415447709,89.23565849506778,[     215.87      204.53      197.37      176.12       341.9      325.08      70.093      113.02      75.166      186.89      104.39      33.242      281.82      56.639      229.61      342.79      144.68      329.68],"[1724, -23]"
"Arsenal vs. Newcastle United Match Report – Sunday February 16, 2020",90,Mesut Özil,Arsenal,0.51,8.0,Left Foot,Alexandre Lacazette,Pass (Live),./image/train/421.png,./inference/cropped/train/421_match_cropped.png,./inference/output/train/421_match_mapped.png,1813.2382634391984,87.88241215262987,[     316.08      244.74      123.71      359.81      168.88      448.84      238.44      94.921      208.57      336.25      214.76      37.537      38.484],"[1812, -67]"
"Arsenal vs. Newcastle United Match Report – Sunday February 16, 2020",90+5,Alexandre Lacazette,Arsenal,0.37,12.0,Right Foot,Nicolas Pépé,Pass (Live),./image/train/422.png,./inference/cropped/train/422_match_cropped.png,./inference/output/train/422_match_mapped.png,1710.4742032547583,87.62102846446716,[     318.35      248.65      256.91      24.187      193.13      234.31      138.68      69.527      154.54      113.17        91.4      164.44      332.95      336.47],"[1709, 71]"
"Chelsea vs. Manchester United Match Report – Monday February 17, 2020",45,Anthony Martial,Manchester Utd,0.07,10.0,Head,Aaron Wan-Bissaka,Pass (Live),./image/train/423.png,./inference/cropped/train/423_match_cropped.png,./inference/output/train/423_match_mapped.png,2134.474408373171,88.79197375082447,[     767.79      265.01      508.08       485.7      443.56       507.3      582.99      661.31       730.7      371.71      349.66      666.88],"[2134, -45]"
"Manchester City vs. West Ham United Match Report – Wednesday February 19, 2020",62,Kevin De Bruyne,Manchester City,0.06,11.0,Right Foot,Bernardo Silva,Pass (Live),./image/train/424.png,./inference/cropped/train/424_match_cropped.png,./inference/output/train/424_match_mapped.png,601.6851336039474,-48.840949025336954,[     635.27      928.53      840.04      627.09      971.45      646.75      776.36      789.85      784.86      678.32      756.19      591.83      667.63      560.32      551.26],"[-453, -396]"
"Chelsea vs. Tottenham Hotspur Match Report – Saturday February 22, 2020",48.0,Marcos Alonso,Chelsea,0.05,24.0,Left Foot,Ross Barkley,Pass (Live),./image/train/425.png,./inference/cropped/train/425_match_cropped.png,./inference/output/train/425_match_mapped.png,3178.6191970728423,67.46887535873907,[       1838      2051.3      1952.3      1854.2      1841.4      1767.5      2033.5      1928.5      2249.2      1764.2        1723      1782.6],"[2936, -1218]"
"Southampton vs. Aston Villa Match Report – Saturday February 22, 2020",8,Shane Long,Southampton,0.37,4.0,Left Foot,Moussa Djenepo,Pass (Live),./image/train/426.png,./inference/cropped/train/426_match_cropped.png,./inference/output/train/426_match_mapped.png,1401.6568766998578,79.68418503296074,[     176.82      233.26      253.34      118.12      126.57      341.12      315.67      40.112      38.419      157.08      254.42      121.04      54.571      207.53],"[1379, 251]"
